Postcode,Positional_quality_indicator,Eastings,Northings,Country_code,NHS_regional_HA_code,NHS_HA_code,Admin_county_code,Admin_district_code,Admin_ward_code,Latitude,Longitude
OX100RW,10,458327,190797,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.61299,-1.1590225
OX100RX,10,457975,190818,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.613215,-1.1641021
OX100RY,10,457826,190932,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.61433,-1.1666957
OX100RZ,10,457667,191008,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.614954,-1.168533
OX100SA,10,457597,191017,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.615099,-1.1699169
OX100SB,10,457906,190877,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.613734,-1.1650746
OX100SD,10,457989,191053,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.615326,-1.1638755
OX100SG,10,457961,190992,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.614781,-1.16429
OX100SH,10,458180,189999,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.605831,-1.1612919
OX100SJ,10,458011,189948,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.605408,-1.1637689
OX100SP,10,460100,189262,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.599012,-1.133668
OX100SQ,10,458218,190515,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.610754,-1.1607391
OX100SR,10,460138,189374,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.59997,-1.1330722
OX100SS,10,460195,189218,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.598598,-1.1323187
OX100SU,10,460318,189231,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.598706,-1.1311039
OX100SW,10,457159,190902,E92000001,E19000002,E18000009,E10000025,E07000179,E05011701,51.613926,-1.1756286
OX100SY,10,460240,189516,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.601254,-1.1316328
OX100SZ,10,460175,189482,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.600964,-1.1325913
OX100TA,10,460243,189434,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.600516,-1.1315169
OX100TB,10,460203,189307,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.599379,-1.1321739
OX100TD,10,460210,189360,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.599873,-1.1320923
OX100TE,10,460274,189210,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.598509,-1.1312376
OX100TG,10,460108,189490,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.601043,-1.1335427
OX100TH,10,460082,189508,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.60118,-1.1338433
OX100XB,10,460562,189416,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.600348,-1.1270154
OX100XD,10,460597,189204,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.598438,-1.1265178
OX100XE,10,460593,189173,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.598151,-1.1265955
OX100YT,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101AS,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101AT,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101AZ,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101DL,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101DR,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101DW,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101EA,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101EE,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101EF,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101EG,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101EH,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101EX,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101EZ,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101FD,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101FE,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101FH,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101FJ,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101FL,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101FN,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101FP,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX101FQ,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,0,0
OX101FR,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,0,0
OX106AA,10,463244,190858,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.612999,-1.0879664
OX106AB,10,463479,190841,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.613295,-1.0844798
OX106AD,10,464104,185904,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.568419,-1.0765367
OX106AE,10,463371,185739,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.566982,-1.0871125
OX106AF,10,462382,185760,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.567254,-1.1013618
OX106AG,10,463200,185229,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.562434,-1.0896993
OX106AH,10,463743,185365,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.563569,-1.0818141
OX106AJ,10,463178,184993,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.560288,-1.0900307
OX106AL,10,463453,185037,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.560653,-1.0860563
OX106AN,10,463546,184353,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.554502,-1.0848382
OX106AP,10,463791,184229,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.55335,-1.0812554
OX106AQ,10,463720,185481,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.564623,-1.0821247
OX106AR,10,463498,183839,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.549877,-1.0856232
OX106AS,10,462328,184142,E92000001,E19000002,E18000009,E10000025,E07000179,E05009743,51.552732,-1.1024267
OX106AU,10,460489,184588,E92000001,E19000002,E18000009,E10000025,E07000179,E05009743,51.556941,-1.128885
OX106AW,10,463542,184997,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.560274,-1.0847945
OX106AX,10,460086,185131,E92000001,E19000002,E18000009,E10000025,E07000179,E05009743,51.561857,-1.1345904
OX106AY,10,460818,185115,E92000001,E19000002,E18000009,E10000025,E07000179,E05009743,51.561599,-1.1241076
OX106AZ,10,461230,185352,E92000001,E19000002,E18000009,E10000025,E07000179,E05009743,51.563739,-1.1180794
OX106BA,10,461366,186043,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.569937,-1.1160405
OX106BB,10,461345,186090,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.570352,-1.1162777
OX106BD,10,461378,186178,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.57114,-1.1157863
OX106BE,10,461330,186342,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.572719,-1.1164772
OX106BF,10,462002,191659,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.620276,-1.1059196
OX106BG,10,461184,186083,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.570372,-1.1189323
OX106BH,10,460965,186251,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.571832,-1.1217755
OX106BL,10,461010,186313,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.572394,-1.1210865
OX106BN,10,463779,185399,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.563871,-1.0812887
OX106BP,10,463614,185318,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.563161,-1.0836834
OX106BQ,10,460973,186223,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.571598,-1.1216501
OX106BU,10,460945,186103,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.570513,-1.1220462
OX106BW,10,462309,185902,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.568557,-1.1023893
OX106BY,10,459875,188939,E92000001,E19000002,E18000009,E10000025,E07000179,E05011710,51.596124,-1.1370001
OX106BZ,10,462407,185850,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.568663,-1.102142
OX106DA,10,463786,191717,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.620679,-1.0801278
OX106DB,10,463860,191319,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.617083,-1.079045
OX106DD,10,463694,191388,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.617722,-1.0814298
OX106DE,10,463683,191324,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.617148,-1.0816002
OX106DF,10,463732,191346,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.61734,-1.0808886
OX106DG,10,463788,191220,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.616265,-1.080217
OX106DH,10,463818,191273,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.616711,-1.0797314
OX106DJ,10,463886,191236,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.616415,-1.0786252
OX106DL,10,463903,191114,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.615235,-1.0784614
OX106DN,10,463760,191161,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.615674,-1.0805178
OX106DP,10,463704,191119,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.61524,-1.0813643
OX106DQ,10,463754,191325,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.617194,-1.0805449
OX106DR,10,463797,190985,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.614088,-1.0800155
OX106DS,10,463787,190957,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.613837,-1.080165
OX106DT,10,463683,190962,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.613894,-1.0816659
OX106DU,10,463652,191081,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.614967,-1.082092
OX106DW,10,463704,191154,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.615617,-1.0813278
OX106DY,10,463065,190542,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.610187,-1.0906655
OX106DZ,10,463034,190562,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.610371,-1.0911095
OX106EA,10,463083,190621,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.610896,-1.0903914
OX106EB,10,463458,190467,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.609469,-1.0850044
OX106ED,10,463696,190433,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.609351,-1.0813965
OX106EE,10,463567,190553,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.61023,-1.083415
OX106EF,10,463687,190555,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.610234,-1.0816819
OX106EG,10,463668,190620,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.610821,-1.0819445
OX106EH,10,463898,190545,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.609853,-1.0789313
OX106EJ,10,463998,190839,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.612752,-1.0771396
OX106EL,10,464020,190895,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.613253,-1.0768117
OX106EN,10,463978,190971,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.613941,-1.0774044
OX106EP,10,463743,190909,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.61341,-1.0808091
OX106EQ,10,463923,190615,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.610747,-1.0782634
OX106ER,10,465063,185249,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.56241,-1.0625784
OX106ES,10,464527,191287,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.616675,-1.0695061
OX106ET,10,461079,186276,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.572053,-1.120083
OX106EU,10,461592,191985,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.623323,-1.1116813
OX106EW,10,463608,191242,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.616419,-1.0826982
OX106EX,10,461746,191834,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.621949,-1.1094836
OX106EY,10,461542,192052,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.623787,-1.112409
OX106EZ,10,463065,192067,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.623906,-1.0903769
OX106FA,10,461453,191980,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.623293,-1.1136898
OX106FB,10,461560,192117,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.62438,-1.1111984
OX106FD,10,461587,192065,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.624043,-1.1117395
OX106FE,10,461473,192066,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.623856,-1.1131588
OX106FF,10,461485,192008,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.623541,-1.1132227
OX106FG,10,463960,190157,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,0,0
OX106FH,10,462248,192053,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,0,0
OX106FJ,10,462265,191997,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,0,0
OX106GR,10,465618,188887,E92000001,E19000002,E18000009,E10000025,E07000179,E05011712,51.595017,-1.0541116
OX106HA,10,463081,192151,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.624741,-1.0914147
OX106HB,10,463354,192231,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.625339,-1.0861733
OX106HD,10,463512,192191,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.62521,-1.0834166
OX106HE,10,463820,191845,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.621826,-1.0795268
OX106HF,10,464016,192157,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.624554,-1.0765969
OX106HG,10,464039,191867,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.622017,-1.0763884
OX106HH,10,464055,191802,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.621403,-1.0761553
OX106HJ,10,464174,191667,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.620185,-1.0744466
OX106HL,10,464254,191608,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.619645,-1.0732876
OX106HN,10,464618,191508,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.618705,-1.0680491
OX106HP,10,464560,191569,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.619236,-1.0692227
OX106HQ,10,464203,191697,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.620424,-1.0740084
OX106HR,10,464569,191439,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.618081,-1.0687841
OX106HS,10,464620,191387,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.617706,-1.0679973
OX106HT,10,464491,191440,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.618099,-1.0698959
OX106HU,10,464526,191393,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.617664,-1.0694137
OX106HW,10,464552,191667,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.620133,-1.0689876
OX106HX,10,464637,191723,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.620627,-1.0677497
OX106HY,10,464588,191759,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.620956,-1.0684508
OX106HZ,10,464732,191736,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.620733,-1.0663753
OX106JA,10,464731,191794,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.621254,-1.066379
OX106JB,10,462160,192895,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.631442,-1.1033162
OX106JD,10,462587,193348,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.635573,-1.0968048
OX106JE,10,462656,193327,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.63527,-1.0960738
OX106JF,10,463314,193680,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.63837,-1.0865039
OX106JG,10,463933,193844,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.639775,-1.0775306
OX106JH,10,462115,193802,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.639601,-1.1038056
OX106JJ,10,462039,193674,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.63844,-1.1049123
OX106JL,10,461952,193951,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.640967,-1.1061631
OX106JN,10,462146,194117,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.642438,-1.1033017
OX106JP,10,462178,194314,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.644197,-1.1028046
OX106JQ,10,462186,193843,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.63997,-1.1027579
OX106JR,10,462107,194484,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.645742,-1.1037858
OX106JS,10,462674,195873,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.658166,-1.0953005
OX106JT,10,463309,195767,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.657125,-1.0862571
OX106JW,10,461994,194403,E92000001,E19000002,E18000009,E10000025,E07000179,E05009735,51.645017,-1.1054476
OX106JX,10,462632,192129,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.624503,-1.0966345
OX106JY,10,464513,191496,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.618618,-1.0695242
OX106LA,10,463962,191960,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.622817,-1.0774844
OX106LB,10,461661,191788,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.621544,-1.1107193
OX106LD,10,462393,191923,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.622677,-1.1001232
OX106LE,10,461908,192108,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.624403,-1.1070953
OX106LG,10,461970,191988,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.623308,-1.1062212
OX106LH,10,462351,191957,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.622988,-1.1007237
OX106LJ,10,462556,192092,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.624179,-1.0977388
OX106LL,10,462538,192124,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.624468,-1.0979931
OX106LN,10,462234,191826,E92000001,E19000002,E18000009,E10000025,E07000179,E05009733,51.621823,-1.1024368
